layer,head,mean_abs_delta,mean_signed_delta,n_trials
11,2,0.03262867647058824,-0.01608455882352941,68
11,3,0.027573529411764705,-0.0055147058823529415,68
11,4,0.03377757352941176,-0.007123161764705882,68
11,5,0.04894301470588235,-0.02274816176470588,68
11,6,0.030330882352941176,-0.004595588235294118,68
11,7,0.03423713235294118,0.010340073529411764,68
11,8,0.06801470588235294,0.014705882352941176,68
11,9,0.02619485294117647,-0.0013786764705882354,68
11,10,0.028952205882352942,-0.0078125,68
11,11,0.01838235294117647,-0.003676470588235294,68
11,12,0.04204963235294118,0.00022977941176470588,68
11,13,0.03308823529411765,0.001838235294117647,68
11,14,0.03354779411764706,0.0059742647058823525,68
11,15,0.034466911764705885,-0.006893382352941176,68
12,0,0.02803308823529412,0.00045955882352941176,68
12,1,0.042738970588235295,-0.01332720588235294,68
12,2,0.042279411764705885,0.0027573529411764708,68
12,3,0.04595588235294118,-0.016544117647058824,68
12,4,0.046875,-0.011029411764705883,68
12,5,0.029411764705882353,0.0,68
12,6,0.026424632352941176,-0.0062040441176470585,68
12,7,0.028722426470588234,-0.008042279411764705,68
12,8,0.025735294117647058,0.001838235294117647,68
12,9,0.027573529411764705,0.007352941176470588,68
12,10,0.017003676470588234,-0.0059742647058823525,68
12,11,0.03354779411764706,-0.0013786764705882354,68
12,12,0.028952205882352942,-0.0059742647058823525,68
12,13,0.025735294117647058,0.0055147058823529415,68
12,14,0.02412683823529412,0.0062040441176470585,68
12,15,0.024816176470588234,-0.0009191176470588235,68
13,0,0.03400735294117647,0.0009191176470588235,68
13,1,0.02665441176470588,0.0027573529411764708,68
13,2,0.025275735294117647,-0.009650735294117647,68
13,3,0.03354779411764706,-0.0013786764705882354,68
13,4,0.02389705882352941,-0.001838235294117647,68
13,5,0.027573529411764705,-0.0027573529411764708,68
13,6,0.029411764705882353,-0.004595588235294118,68
13,7,0.02068014705882353,0.004136029411764706,68
13,8,0.05744485294117647,-0.029871323529411766,68
