layer,head,importance_metric,imp_value,pert_value,hi_imp,hi_pert,cell,imp_median,pert_median,in_gt_circuit,gt_subclass
8,2,abs_ld,0.02704453468322754,0.9259967803955078,True,True,A,0.009945392608642578,0.19803574681282043,False,
8,3,abs_ld,0.4517512321472168,1.9371453523635864,True,True,A,0.009945392608642578,0.19803574681282043,False,
8,4,abs_ld,0.0013496875762939453,0.2908501923084259,False,True,C,0.009945392608642578,0.19803574681282043,False,
8,5,abs_ld,0.06341886520385742,1.2901251316070557,True,True,A,0.009945392608642578,0.19803574681282043,False,
8,6,abs_ld,0.06380629539489746,3.625328779220581,True,True,A,0.009945392608642578,0.19803574681282043,True,S_Inhibition
8,7,abs_ld,0.009580850601196289,0.18903519213199615,False,False,D,0.009945392608642578,0.19803574681282043,False,
8,8,abs_ld,0.00996255874633789,0.4762554168701172,True,True,A,0.009945392608642578,0.19803574681282043,False,
8,9,abs_ld,0.005574941635131836,0.3363834023475647,False,True,C,0.009945392608642578,0.19803574681282043,False,
8,10,abs_ld,1.3311965465545654,4.305728912353516,True,True,A,0.009945392608642578,0.19803574681282043,True,S_Inhibition
8,11,abs_ld,0.1222379207611084,0.6526513695716858,True,True,A,0.009945392608642578,0.19803574681282043,False,
9,0,abs_ld,0.11483621597290039,1.6631519794464111,True,True,A,0.009945392608642578,0.19803574681282043,True,Backup_Name_Mover
9,1,abs_ld,0.0016646385192871094,0.14093734323978424,False,False,D,0.009945392608642578,0.19803574681282043,False,
9,2,abs_ld,0.09787750244140625,0.950934886932373,True,True,A,0.009945392608642578,0.19803574681282043,False,
9,3,abs_ld,0.050924062728881836,0.5259841680526733,True,True,A,0.009945392608642578,0.19803574681282043,False,
9,4,abs_ld,0.15581750869750977,0.8004698157310486,True,True,A,0.009945392608642578,0.19803574681282043,False,
9,5,abs_ld,0.005442380905151367,0.5966546535491943,False,True,C,0.009945392608642578,0.19803574681282043,False,
9,6,abs_ld,0.22612261772155762,7.140799045562744,True,True,A,0.009945392608642578,0.19803574681282043,True,Name_Mover
9,7,abs_ld,0.3336610794067383,1.4543386697769165,True,True,A,0.009945392608642578,0.19803574681282043,True,Backup_Name_Mover
9,8,abs_ld,0.09186077117919922,1.5313082933425903,True,True,A,0.009945392608642578,0.19803574681282043,False,
9,9,abs_ld,1.5249557495117188,11.810272216796875,True,True,A,0.009945392608642578,0.19803574681282043,True,Name_Mover
9,10,abs_ld,0.004475831985473633,0.23566390573978424,False,True,C,0.009945392608642578,0.19803574681282043,False,
9,11,abs_ld,0.013592958450317383,0.44932156801223755,True,True,A,0.009945392608642578,0.19803574681282043,False,
10,0,abs_ld,0.9107797145843506,3.1825127601623535,True,True,A,0.009945392608642578,0.19803574681282043,True,Name_Mover
10,1,abs_ld,0.49359726905822754,3.5906074047088623,True,True,A,0.009945392608642578,0.19803574681282043,True,Backup_Name_Mover
10,2,abs_ld,0.26347899436950684,1.354030966758728,True,True,A,0.009945392608642578,0.19803574681282043,True,Backup_Name_Mover
10,3,abs_ld,0.0647118091583252,1.056707501411438,True,True,A,0.009945392608642578,0.19803574681282043,False,
10,4,abs_ld,0.006579875946044922,0.4870988726615906,False,True,C,0.009945392608642578,0.19803574681282043,False,
10,5,abs_ld,0.0021245479583740234,0.3753807544708252,False,True,C,0.009945392608642578,0.19803574681282043,False,
10,6,abs_ld,0.3712282180786133,2.34104061126709,True,True,A,0.009945392608642578,0.19803574681282043,False,
10,7,abs_ld,4.629430532455444,11.409343719482422,True,True,A,0.009945392608642578,0.19803574681282043,True,Negative_Name_Mover
10,8,abs_ld,9.226799011230469e-05,0.1529441475868225,False,False,D,0.009945392608642578,0.19803574681282043,False,
10,9,abs_ld,0.10164761543273926,1.157283902168274,True,True,A,0.009945392608642578,0.19803574681282043,False,
10,10,abs_ld,0.3854176998138428,2.3944873809814453,True,True,A,0.009945392608642578,0.19803574681282043,True,Backup_Name_Mover
10,11,abs_ld,0.05007290840148926,0.855602502822876,True,True,A,0.009945392608642578,0.19803574681282043,False,
11,0,abs_ld,0.034285545349121094,0.9138549566268921,True,True,A,0.009945392608642578,0.19803574681282043,False,
11,1,abs_ld,0.22651934623718262,1.130136251449585,True,True,A,0.009945392608642578,0.19803574681282043,False,
11,2,abs_ld,0.94179368019104,1.7265150547027588,True,True,A,0.009945392608642578,0.19803574681282043,True,Backup_Name_Mover
11,3,abs_ld,0.1298961639404297,0.9201832413673401,True,True,A,0.009945392608642578,0.19803574681282043,False,
11,4,abs_ld,0.0023484230041503906,0.696098268032074,False,True,C,0.009945392608642578,0.19803574681282043,False,
11,5,abs_ld,0.03160691261291504,0.6091097593307495,True,True,A,0.009945392608642578,0.19803574681282043,False,
11,6,abs_ld,0.33554863929748535,1.1460102796554565,True,True,A,0.009945392608642578,0.19803574681282043,False,
11,7,abs_ld,0.009155511856079102,0.444864422082901,False,True,C,0.009945392608642578,0.19803574681282043,False,
11,8,abs_ld,0.021489858627319336,1.1944867372512817,True,True,A,0.009945392608642578,0.19803574681282043,False,
11,9,abs_ld,0.028301000595092773,0.8048389554023743,True,True,A,0.009945392608642578,0.19803574681282043,True,Backup_Name_Mover
11,10,abs_ld,2.0530760288238525,5.110020637512207,True,True,A,0.009945392608642578,0.19803574681282043,True,Negative_Name_Mover
11,11,abs_ld,0.14565086364746094,0.9871369004249573,True,True,A,0.009945392608642578,0.19803574681282043,False,
