model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.12,615,615,0.0266927083333333,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.15,768,768,0.0264322916666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.156836,804,804,0.0328125,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.2,1024,1024,0.03671875,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.3,1536,1536,1.1979817708333331,0.875,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.5,2560,2560,4.8189453125,4.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.01,52,52,0.0768229166666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.03,154,154,0.2559895833333333,0.125,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.05,256,256,0.616796875,0.5,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.07,359,359,0.9649088541666668,0.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.1,512,512,1.2375,0.875,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.12,615,615,1.3723307291666669,1.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.15,768,768,1.6930989583333331,1.375,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.156836,804,804,1.8001302083333333,1.5,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.2,1024,1024,2.0972005208333333,1.75,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.3,1536,1536,2.577408854166667,2.25,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,std_imp_asc,0.5,2560,2560,4.8189453125,4.625,960,20,80,1757,803,803,1757
