layer,head,cell,rsa_max,perturbation_L2,importance_quartile
30,3,hihp,0.5332787036895752,3.251185894012451,Q3
30,4,hilp,0.5773385763168335,1.5800154209136963,Q3
30,5,hilp,0.5343514084815979,1.6178555488586426,Q3
30,6,hihp,0.7315932512283325,4.01084041595459,Q4
30,7,hihp,0.7395120859146118,4.559229850769043,Q4
30,8,hihp,0.6461740732192993,7.455015659332275,Q4
30,9,hihp,0.6668015718460083,17.864282608032227,Q4
30,10,hilp,0.6462090611457825,0.6938657760620117,Q4
30,11,hilp,0.5790507793426514,0.5495933890342712,Q3
30,12,hihp,0.5988969802856445,2.486238718032837,Q3
30,13,C,0.49910280108451843,4.567012310028076,Q2
30,14,hilp,0.5388563275337219,1.3760244846343994,Q3
30,15,hihp,0.5633376836776733,3.6325626373291016,Q3
31,0,hilp,0.6105326414108276,1.1219875812530518,Q3
31,1,hihp,0.7290322780609131,3.5088512897491455,Q4
31,2,hihp,0.7076312303543091,3.6256086826324463,Q4
31,3,hihp,0.6784874796867371,4.521552562713623,Q4
31,4,hihp,0.7378554344177246,1.875444769859314,Q4
31,5,hilp,0.7114480137825012,1.2957671880722046,Q4
31,6,C,0.42135077714920044,2.933317184448242,Q1
31,7,hihp,0.6353850364685059,12.591240882873535,Q3
31,8,hihp,0.8658900856971741,4.179975509643555,Q4
31,9,hilp,0.5469536185264587,0.8192335963249207,Q3
31,10,hihp,0.6808176040649414,2.835055112838745,Q4
31,11,hihp,0.7039575576782227,2.10031795501709,Q4
31,12,D,0.25668033957481384,0.5201500654220581,Q1
31,13,C,0.3766087293624878,14.96696662902832,Q1
31,14,hihp,0.7392450571060181,4.593189716339111,Q4
31,15,C,0.4799111485481262,20.374923706054688,Q2
32,0,hilp,0.5345615744590759,1.3746693134307861,Q3
32,1,hihp,0.5477051734924316,3.824505090713501,Q3
32,2,hilp,0.6172833442687988,1.5390177965164185,Q3
32,3,D,0.40746158361434937,0.5896918177604675,Q1
32,4,C,0.295186311006546,5.705739974975586,Q1
32,5,C,0.46141666173934937,14.750218391418457,Q2
32,6,D,0.1993807554244995,1.135008454322815,Q1
32,7,C,0.3237454295158386,6.6711344718933105,Q1
32,8,hihp,0.6686717867851257,2.4735331535339355,Q4
32,9,hilp,0.6181187629699707,0.40615716576576233,Q3
32,10,hihp,0.7046912312507629,6.186041355133057,Q4
32,11,hihp,0.7040517330169678,3.0424628257751465,Q4
32,12,D,0.3503355085849762,0.8459473252296448,Q1
32,13,C,0.23041415214538574,3.31577730178833,Q1
32,14,C,0.22736704349517822,4.727187156677246,Q1
32,15,C,0.17820286750793457,7.416743278503418,Q1
33,0,D,0.3846753239631653,1.4076851606369019,Q1
33,1,C,0.34024620056152344,5.381043434143066,Q1
33,2,hilp,0.6271618008613586,1.1087771654129028,Q3
33,3,D,0.49876585602760315,0.6506059765815735,Q2
33,4,hihp,0.5986951589584351,6.676255702972412,Q3
33,5,hihp,0.5987080335617065,4.642138957977295,Q3
33,6,hihp,0.5650876760482788,2.8134524822235107,Q3
33,7,C,0.45611071586608887,2.733024835586548,Q2
33,8,hilp,0.5990853905677795,0.3831244111061096,Q3
33,9,hilp,0.6262452602386475,1.1552724838256836,Q3
33,10,D,0.5082529783248901,0.20190227031707764,Q2
33,11,hilp,0.6361300349235535,0.2768685221672058,Q3
33,12,hihp,0.6031559705734253,1.8810632228851318,Q3
33,13,hihp,0.5657767653465271,1.8967363834381104,Q3
33,14,C,0.352664053440094,7.809780597686768,Q1
33,15,C,0.2893174886703491,6.262565612792969,Q1
34,0,D,0.464610755443573,0.0777868926525116,Q2
34,1,D,0.41175296902656555,0.1172584742307663,Q1
34,2,D,0.4529094099998474,0.26868805289268494,Q2
34,3,D,0.5077391862869263,0.3276466429233551,Q2
34,4,hilp,0.543419599533081,1.255476713180542,Q3
34,5,hihp,0.6240026950836182,1.876962661743164,Q3
34,6,C,0.36159247159957886,9.164509773254395,Q1
34,7,hihp,0.6604345440864563,5.572196006774902,Q4
34,8,hihp,0.5371149778366089,3.8717002868652344,Q3
34,9,C,0.3084663450717926,3.0445098876953125,Q1
34,10,D,0.4121718406677246,0.21137183904647827,Q1
34,11,hihp,0.6964815855026245,2.381192922592163,Q4
34,12,C,0.24752385914325714,6.277029514312744,Q1
34,13,C,0.20415106415748596,6.725326061248779,Q1
34,14,C,0.2526780366897583,7.304188251495361,Q1
34,15,C,0.41067543625831604,9.563815116882324,Q1
35,0,C,0.168996661901474,7.8143815994262695,Q1
35,1,C,0.2020593285560608,4.1645188331604,Q1
35,2,D,0.4299376308917999,1.4422132968902588,Q1
35,3,D,0.5013743042945862,0.41102007031440735,Q2
35,4,hihp,0.5754342675209045,1.9578962326049805,Q3
35,5,D,0.20112910866737366,0.593910813331604,Q1
35,6,D,0.2914789319038391,0.5973353385925293,Q1
35,7,C,0.28222930431365967,4.4703826904296875,Q1
35,8,D,0.3266121745109558,0.4715406000614166,Q1
35,9,D,0.40924930572509766,0.3708887994289398,Q1
35,10,D,0.49193477630615234,0.10237513482570648,Q2
35,11,hilp,0.5661800503730774,0.2930773198604584,Q3
35,12,C,0.49481210112571716,1.9102466106414795,Q2
35,13,D,0.33864352107048035,0.8697218298912048,Q1
35,14,C,0.1242501437664032,8.042884826660156,Q1
35,15,C,0.49908167123794556,3.129629135131836,Q2
36,0,C,0.49445420503616333,6.299859046936035,Q2
36,1,C,0.41915202140808105,2.9030025005340576,Q1
36,2,C,0.47881773114204407,2.864387035369873,Q2
36,3,C,0.4282371997833252,2.7818665504455566,Q1
36,4,hihp,0.5367620587348938,3.491532564163208,Q3
36,5,D,0.19587989151477814,1.7590302228927612,Q1
36,6,C,0.25728124380111694,7.93580436706543,Q1
36,7,C,0.1557149440050125,4.540600776672363,Q1
36,8,D,0.44851699471473694,0.3253679871559143,Q2
36,9,D,0.5020557045936584,0.7986509203910828,Q2
36,10,C,0.5086078643798828,3.5145952701568604,Q2
36,11,D,0.44486796855926514,0.7965290546417236,Q2
36,12,C,0.2589954137802124,10.583694458007812,Q1
36,13,D,0.43217313289642334,0.359579861164093,Q2
36,14,D,0.3349441885948181,1.2395211458206177,Q1
36,15,C,0.4244295656681061,2.6887097358703613,Q1
37,0,C,0.14703230559825897,3.4431381225585938,Q1
37,1,C,0.27148765325546265,5.724459171295166,Q1
37,2,D,0.49719369411468506,0.8736569881439209,Q2
37,3,D,0.46885019540786743,0.31557726860046387,Q2
37,4,hihp,0.6156904697418213,2.4315202236175537,Q3
37,5,C,0.3797784447669983,1.868270754814148,Q1
37,6,D,0.32498598098754883,1.2038626670837402,Q1
37,7,D,0.25250595808029175,0.3623872399330139,Q1
37,8,C,0.35460543632507324,2.215484380722046,Q1
37,9,D,0.23879331350326538,1.5581493377685547,Q1
37,10,D,0.41820386052131653,0.9283472299575806,Q1
37,11,D,0.4120902717113495,0.6640365719795227,Q1
37,12,C,0.13778913021087646,2.4436168670654297,Q1
37,13,D,0.28906214237213135,1.6920541524887085,Q1
37,14,C,0.4500011205673218,3.293121099472046,Q2
37,15,hihp,0.5344260931015015,5.769801616668701,Q3
38,0,C,0.47577720880508423,1.8022130727767944,Q2
38,1,C,0.48961254954338074,2.664224147796631,Q2
38,2,D,0.48186570405960083,0.24385817348957062,Q2
38,3,D,0.36716634035110474,0.4919070899486542,Q1
38,4,D,0.28618547320365906,1.655097484588623,Q1
38,5,C,0.25965696573257446,1.8082817792892456,Q1
38,6,D,0.2808149755001068,0.1513272076845169,Q1
38,7,D,0.31945914030075073,1.162197470664978,Q1
38,8,hihp,0.5929587483406067,2.4462761878967285,Q3
38,9,hilp,0.5475364327430725,1.0952688455581665,Q3
38,10,D,0.15944060683250427,0.5838090777397156,Q1
38,11,D,0.29933011531829834,0.5313839912414551,Q1
38,12,C,0.3520274758338928,6.569409370422363,Q1
38,13,D,0.13158050179481506,0.14184658229351044,Q1
38,14,hihp,0.584283709526062,3.666624069213867,Q3
38,15,hihp,0.6287844181060791,4.239498138427734,Q3
39,0,C,0.3397579789161682,4.75376033782959,Q1
39,1,C,0.379751980304718,4.671525955200195,Q1
39,2,C,0.24338461458683014,2.2025539875030518,Q1
39,3,C,0.358388751745224,3.132032871246338,Q1
39,4,D,0.33764636516571045,0.1850159615278244,Q1
39,5,D,0.3401816487312317,0.5415981411933899,Q1
39,6,C,0.4311569631099701,5.91425895690918,Q2
39,7,C,0.37626540660858154,3.6902706623077393,Q1
39,8,C,0.19244317710399628,2.598379611968994,Q1
39,9,D,0.3599544167518616,0.32557791471481323,Q1
39,10,D,0.28631457686424255,0.44653886556625366,Q1
39,11,hihp,0.637974202632904,1.8623857498168945,Q3
39,12,C,0.24828031659126282,5.603509902954102,Q1
39,13,C,0.17912176251411438,4.804718494415283,Q1
39,14,D,0.3662613332271576,0.291626513004303,Q1
39,15,hilp,0.5188243985176086,1.2459580898284912,Q3
40,0,D,0.41086333990097046,1.0573556423187256,Q1
40,1,D,0.28731095790863037,0.5250269770622253,Q1
40,2,C,0.35902267694473267,2.1044669151306152,Q1
40,3,D,0.2346702218055725,1.4162496328353882,Q1
40,4,D,0.22495423257350922,0.2713378369808197,Q1
40,5,D,0.2476528137922287,0.17235855758190155,Q1
40,6,C,0.345456063747406,2.2728073596954346,Q1
40,7,C,0.3698920011520386,3.2246878147125244,Q1
40,8,D,0.40887758135795593,0.17300096154212952,Q1
40,9,D,0.3401678800582886,0.5665743947029114,Q1
40,10,C,0.36361759901046753,5.4880876541137695,Q1
40,11,C,0.3408524990081787,2.3578484058380127,Q1
40,12,hihp,0.5656059384346008,8.488103866577148,Q3
40,13,hihp,0.5985585451126099,1.8289680480957031,Q3
40,14,D,0.11833815276622772,1.2402353286743164,Q1
40,15,D,0.24348437786102295,1.1690733432769775,Q1
41,0,D,0.3621021509170532,0.8500046730041504,Q1
41,1,D,0.4076826870441437,1.2988734245300293,Q1
41,2,D,0.432328999042511,0.24694180488586426,Q2
41,3,D,0.35378849506378174,0.4171692132949829,Q1
41,4,D,0.26883068680763245,0.32273736596107483,Q1
41,5,D,0.3467835783958435,0.6802021265029907,Q1
41,6,C,0.442074179649353,4.836034297943115,Q2
41,7,C,0.4305916130542755,4.638125419616699,Q1
41,8,D,0.4877886176109314,1.652748942375183,Q2
41,9,D,0.4134328365325928,1.3758728504180908,Q1
41,10,C,0.29742342233657837,2.093726396560669,Q1
41,11,C,0.3502982258796692,2.5489392280578613,Q1
41,12,D,0.379624605178833,0.2445022165775299,Q1
41,13,hihp,0.5314077138900757,3.5871989727020264,Q3
41,14,D,0.36473166942596436,0.30141541361808777,Q1
41,15,D,0.35532376170158386,0.30837175250053406,Q1
