layer,head,importance,perturbation,cell
8,4,0.0723805147058823,0.9011024175321356,hihp
8,5,0.0691636029411764,1.1100468815249556,hihp
8,6,0.0710018382352941,0.7458519453511518,hihp
8,7,0.0521599264705882,0.6289762701181805,hihp
8,8,0.0323988970588235,0.2997740984839551,hilp
8,9,0.0264246323529411,0.1731475393616539,D
8,10,0.0291819852941176,0.1532921018900678,D
8,11,0.0229779411764705,0.1270642734119011,D
8,12,0.0386029411764705,0.3924308593439705,hihp
8,13,0.0477941176470588,0.6348815310527297,hihp
8,14,0.0337775735294117,0.2527608198168523,hilp
8,15,0.056985294117647,0.6694851580130703,hihp
8,16,0.1305147058823529,0.8922233958454693,hihp
8,17,0.1050091911764705,1.3533308979342966,hihp
8,18,0.0965073529411764,0.8414124574731378,hihp
8,19,0.1215533088235294,1.1522457010167486,hihp
8,20,0.0319393382352941,0.4339168820091906,hihp
8,21,0.0489430147058823,0.5612324573209181,hihp
8,22,0.037454044117647,0.5777253129464739,hihp
8,23,0.0487132352941176,0.5212560396860627,hihp
8,24,0.0353860294117647,0.4131314242806504,hihp
8,25,0.0436580882352941,0.5245446340345284,hihp
8,26,0.0342371323529411,0.3883343610693426,hihp
8,27,0.0482536764705882,0.5654889437205651,hihp
8,28,0.033547794117647,0.2901728925130823,hilp
8,29,0.0464154411764705,0.7605364417985958,hihp
8,30,0.0769761029411764,0.5730471704155207,hihp
8,31,0.076516544117647,0.983047995278064,hihp
9,0,0.0629595588235294,0.5976546971017823,hihp
9,1,0.0755974264705882,1.1421236116439104,hihp
9,2,0.0349264705882352,0.4354697632438996,hihp
9,3,0.0556066176470588,0.5920744793599143,hihp
9,4,0.0599724264705882,0.4989197528099312,hihp
9,5,0.1086856617647058,0.6008482752915691,hihp
9,6,0.1045496323529411,0.7212002045091461,hihp
9,7,0.0344669117647058,0.1625169505748678,hilp
9,8,0.0369944852941176,0.6524837305221487,hihp
9,9,0.0691636029411764,0.8496835046612164,hihp
9,10,0.0618106617647058,0.982035576201537,hihp
9,11,0.08984375,1.063342074480127,hihp
9,12,0.0326286764705882,0.2449294979519704,hilp
9,13,0.0319393382352941,0.3484400589128627,hihp
9,14,0.033547794117647,0.2352901621009497,hilp
9,15,0.0243566176470588,0.3034649405299741,D
9,16,0.0268841911764705,0.30663652953637,D
