layer,head,perturbation_L2
12,0,0.4355708956718445
12,1,0.3980845510959625
12,2,1.1943938732147217
12,3,0.48987865447998047
12,4,0.6000178456306458
12,5,0.8900510668754578
12,6,0.7758726477622986
12,7,0.21736323833465576
12,8,0.7296600341796875
12,9,0.6764170527458191
12,10,0.7264360189437866
12,11,0.3637886941432953
12,12,0.23089461028575897
12,13,0.28237152099609375
12,14,0.7420795559883118
12,15,0.8737685084342957
12,16,0.3294728398323059
12,17,0.38270774483680725
12,18,0.5381292104721069
12,19,0.6551118493080139
12,20,0.32098376750946045
12,21,0.6058331727981567
12,22,0.4161514639854431
12,23,0.6423578858375549
12,24,0.8050966262817383
12,25,0.46707549691200256
12,26,0.49771788716316223
12,27,0.33135131001472473
12,28,0.3400138020515442
12,29,0.2685736417770386
12,30,0.4682142436504364
12,31,0.3370671272277832
12,32,0.3333459496498108
12,33,0.7896592020988464
12,34,0.5428980588912964
12,35,0.49161219596862793
12,36,0.30311235785484314
12,37,0.3398374021053314
12,38,0.4995301067829132
12,39,0.5538630485534668
13,0,0.3756941258907318
13,1,0.5410009622573853
13,2,1.4465738534927368
13,3,0.41188809275627136
13,4,0.5011743307113647
13,5,0.5417648553848267
13,6,1.6038810014724731
13,7,0.33186155557632446
13,8,0.5315084457397461
13,9,0.7300322651863098
13,10,0.7434526085853577
13,11,0.6360193490982056
13,12,0.5430618524551392
13,13,0.2862033247947693
13,14,0.6880301237106323
13,15,1.3287087678909302
13,16,0.8657370805740356
13,17,0.6668745875358582
13,18,0.53447425365448
13,19,0.40238967537879944
13,20,0.5107475519180298
13,21,0.4160834550857544
13,22,0.8348385095596313
13,23,0.5974330306053162
13,24,1.5374280214309692
13,25,0.6435102224349976
13,26,0.3997126519680023
13,27,0.4904506802558899
13,28,0.3926258981227875
13,29,0.2474517971277237
13,30,0.41309648752212524
13,31,0.4319058954715729
13,32,0.5338465571403503
13,33,0.4089239835739136
13,34,0.4019155502319336
13,35,1.2280925512313843
13,36,0.6450760364532471
13,37,0.2664963901042938
13,38,0.7470868825912476
13,39,0.4461294412612915
14,0,1.33083176612854
14,1,0.34572649002075195
14,2,0.43431517481803894
14,3,0.482915461063385
14,4,0.31530770659446716
14,5,0.8958505392074585
14,6,0.9522834420204163
14,7,0.6808844804763794
14,8,0.40977415442466736
14,9,0.2404368817806244
14,10,0.7380436062812805
14,11,0.6355809569358826
14,12,0.28429388999938965
14,13,0.7029391527175903
14,14,0.26307880878448486
14,15,0.3105189800262451
14,16,0.3683672845363617
14,17,0.7828041315078735
14,18,0.44780778884887695
14,19,0.3220941126346588
14,20,0.23023934662342072
14,21,0.9369553327560425
14,22,0.41679075360298157
14,23,0.9325917363166809
14,24,0.419920951128006
14,25,0.35402345657348633
14,26,0.2565694749355316
14,27,0.5604228377342224
14,28,0.8072104454040527
14,29,0.6198232769966125
14,30,0.6176708340644836
14,31,0.6753162741661072
14,32,0.5862967371940613
14,33,0.28699323534965515
14,34,1.3798913955688477
14,35,1.2416993379592896
14,36,1.063728928565979
14,37,0.5454267263412476
14,38,0.8618581295013428
14,39,0.24348458647727966
15,0,0.8779898285865784
15,1,0.22646088898181915
15,2,0.9560176134109497
15,3,1.6617159843444824
15,4,1.1606690883636475
15,5,1.1042193174362183
15,6,0.2717383801937103
15,7,1.0167899131774902
15,8,0.3914552330970764
15,9,0.24798282980918884
15,10,0.9213854670524597
15,11,0.32856202125549316
15,12,0.9977982044219971
15,13,0.3882816731929779
15,14,0.4197208285331726
