layer,head,imp,pert,cell_global,cell_within,effect
6,0,0.508901059627533,0.3173084557056427,C,C,0.029166666666666667
6,1,0.5239458084106445,0.1503933519124984,D,D,0.019791666666666666
6,2,0.5812419652938843,0.1159034594893455,B,B,0.017708333333333333
6,3,0.5908812284469604,0.1306769698858261,B,B,0.022916666666666665
6,4,0.5180139541625977,0.2378392219543457,D,C,0.022916666666666665
6,5,0.535592794418335,0.2454356253147125,B,A,0.022916666666666665
6,6,0.5931356549263,0.2532799243927002,A,A,0.016666666666666666
6,7,0.5120808482170105,0.3995997905731201,C,C,0.036458333333333336
6,8,0.518801212310791,0.0690729990601539,D,D,0.017708333333333333
6,9,0.539602518081665,0.1309254914522171,B,B,0.01875
6,10,0.5400028228759766,0.0532402582466602,B,B,0.015625
6,11,0.5053313374519348,0.0552798323333263,D,D,0.021875
6,12,0.5145135521888733,0.1301806718111038,D,D,0.019791666666666666
6,13,0.5116438865661621,0.2196223735809326,D,C,0.020833333333333332
6,14,0.533362627029419,0.2382529079914093,D,A,0.016666666666666666
6,15,0.513251781463623,0.1684732884168625,D,C,0.020833333333333332
6,16,0.5159429907798767,0.1627339124679565,D,C,0.017708333333333333
6,17,0.5334658622741699,0.0800833106040954,D,B,0.015625
6,18,0.5188585519790649,0.0856191739439964,D,D,0.017708333333333333
6,19,0.5321220755577087,0.1566303521394729,D,A,0.023958333333333335
6,20,0.5260220766067505,0.2156454771757125,D,A,0.026041666666666668
6,21,0.5183163285255432,0.1674874424934387,D,C,0.022916666666666665
6,22,0.5239186882972717,0.2823355495929718,C,C,0.021875
6,23,0.5414215326309204,0.1743679195642471,B,A,0.022916666666666665
6,24,0.5628944039344788,0.1170989423990249,B,B,0.019791666666666666
6,25,0.5911235809326172,0.1405182480812072,B,B,0.026041666666666668
6,26,0.6151812672615051,0.1083583757281303,B,B,0.020833333333333332
6,27,0.5436370372772217,0.1351936310529709,B,B,0.019791666666666666
6,28,0.5132591724395752,0.0168878491967916,D,D,0.023958333333333335
6,29,0.5095573663711548,0.2413973808288574,D,C,0.020833333333333332
6,30,0.5120330452919006,0.2749129831790924,C,C,0.01875
6,31,0.5284069180488586,0.1282830089330673,D,B,0.025
7,0,0.5161049365997314,0.1182805448770523,D,D,0.015625
7,1,0.5303999185562134,0.1704536527395248,D,A,0.020833333333333332
7,2,0.5098479986190796,0.0776934027671814,D,D,0.016666666666666666
7,3,0.5146852731704712,0.1534033417701721,D,D,0.023958333333333335
7,4,0.5312575101852417,0.1402346342802047,D,B,0.023958333333333335
7,5,0.5390774011611938,0.1453790813684463,B,B,0.021875
7,6,0.5476642847061157,0.1605802029371261,B,A,0.022916666666666665
7,7,0.5633574724197388,0.1403768062591552,B,B,0.025
7,8,0.5170512199401855,0.1854215711355209,D,C,0.019791666666666666
7,9,0.5044515132904053,0.4419883191585541,C,C,0.01875
7,10,0.5188922882080078,0.3953706324100494,C,C,0.026041666666666668
7,11,0.5176640748977661,0.2279918640851974,D,C,0.023958333333333335
7,12,0.5317689180374146,0.1720732152462005,D,A,0.022916666666666665
7,13,0.6271804571151733,0.1962492763996124,B,A,0.023958333333333335
7,14,0.5121124982833862,0.1252522766590118,D,D,0.021875
7,15,0.5419848561286926,0.3519767224788666,A,A,0.016666666666666666
7,16,0.5250864028930664,0.1113892421126365,D,D,0.022916666666666665
7,17,0.5038982629776001,0.2043368220329284,D,C,0.019791666666666666
7,18,0.5063641667366028,0.1649757325649261,D,C,0.019791666666666666
7,19,0.518509566783905,0.1674563139677047,D,C,0.017708333333333333
7,20,0.5766732692718506,0.1218812689185142,B,B,0.019791666666666666
7,21,0.5793225765228271,0.1596418768167495,B,A,0.025
7,22,0.6092764735221863,0.0917764529585838,B,B,0.019791666666666666
7,23,0.547232449054718,0.1141690388321876,B,B,0.021875
7,24,0.5111309289932251,0.559403657913208,C,C,0.034375
7,25,0.3725583851337433,0.1473237127065658,D,D,0.020833333333333332
7,26,0.5814675688743591,0.1455995589494705,B,B,0.022916666666666665
7,27,0.5579807758331299,0.1278915852308273,B,B,0.016666666666666666
7,28,0.5240307450294495,0.3262518346309662,C,C,0.022916666666666665
7,29,0.5094912052154541,0.1572196334600448,D,D,0.022916666666666665
7,30,0.5290546417236328,0.1595616936683654,D,B,0.021875
7,31,0.5289126038551331,0.1932726055383682,D,A,0.028125
8,0,0.5597606897354126,0.2340286672115326,B,A,0.01875
8,1,0.4680750370025635,0.0128830270841717,D,D,0.015625
8,2,0.5310080051422119,0.3611225187778473,C,C,0.023958333333333335
8,3,0.5651010870933533,0.067814826965332,B,B,0.023958333333333335
8,4,0.5637577772140503,0.2757453322410583,A,A,0.017708333333333333
8,5,0.5463075041770935,0.2091987133026123,B,A,0.020833333333333332
8,6,0.5168309211730957,0.1724523454904556,D,D,0.035416666666666666
8,7,0.5709857940673828,0.1524586528539657,B,B,0.020833333333333332
8,8,0.5452117919921875,0.4018526077270508,A,C,0.023958333333333335
8,9,0.5666542053222656,0.1091157048940658,B,B,0.025
8,10,0.6277271509170532,0.160984605550766,B,B,0.028125
8,11,0.4389244318008423,0.1311345100402832,D,D,0.01875
8,12,0.7067586779594421,0.1555622667074203,B,B,0.016666666666666666
8,13,0.5216171145439148,0.2694593966007232,C,C,0.023958333333333335
8,14,0.5530063509941101,0.2194936871528625,B,A,0.025
8,15,0.5291464328765869,0.2538996338844299,C,C,0.025
8,16,0.5465896129608154,0.1913766264915466,B,B,0.027083333333333334
8,17,0.4323460459709167,0.1049238666892051,D,D,0.020833333333333332
8,18,0.5540454387664795,0.1845622807741165,B,B,0.019791666666666666
8,19,0.5191775560379028,0.174867108464241,D,D,0.023958333333333335
8,20,0.5816283226013184,0.1947989016771316,B,B,0.020833333333333332
8,21,0.6143394708633423,0.2244299054145813,B,A,0.026041666666666668
8,22,0.5498197078704834,0.1937411278486251,B,B,0.023958333333333335
8,23,0.5355161428451538,0.2304572612047195,B,C,0.01875
8,24,0.5190654993057251,0.223362848162651,D,C,0.011458333333333333
8,25,0.5231025218963623,0.3509437143802643,C,C,0.022916666666666665
8,26,0.6217782497406006,0.1785337179899215,B,B,0.026041666666666668
8,27,0.5383355617523193,0.1408230662345886,B,D,0.019791666666666666
8,28,0.543566107749939,0.216229647397995,B,C,0.017708333333333333
8,29,0.5457406044006348,0.2098752707242965,B,C,0.017708333333333333
