layer,head,imp,pert,cell_global,cell_within,effect
23,1,0.5243446826934814,3.7013306617736816,A,A,0.0193413654963175
23,2,0.0145666189491748,2.1238300800323486,C,D,0.009336813290913848
23,3,0.29419606924057,0.372325986623764,D,B,0.0021857500076293474
23,4,0.056302398443222,3.0358200073242188,C,C,0.03742561340332027
23,5,0.4051855206489563,0.5173094868659973,D,B,0.0018690665562947116
23,6,0.2079343348741531,0.3406672477722168,D,D,0.002021892865498814
23,7,0.1844091266393661,2.1790218353271484,C,C,0.0189326683680216
23,8,0.4812390804290771,3.4469735622406006,A,A,0.04596405824025467
23,9,0.0051166284829378,2.0895628929138184,C,D,0.005411235491434687
23,10,0.3440445065498352,3.64267897605896,C,A,0.03748851617177322
23,11,0.0499303936958313,2.3001298904418945,C,C,0.012410728136698357
23,12,0.2197760641574859,0.1546968817710876,D,B,0.0005871931711832293
23,13,0.2526308596134186,5.789834022521973,C,A,0.08576033115386958
23,14,0.0067885257303714,1.884544014930725,C,D,0.008799791336059523
23,15,0.0519025512039661,4.478731632232666,C,C,0.05031211376190181
24,0,0.2283686399459839,3.029427289962769,C,A,0.00799458821614579
24,1,0.3887951374053955,0.9876167178153992,D,B,0.005093121528625441
24,2,0.0531658232212066,0.6901876330375671,D,D,0.0038346131642659023
24,3,0.0,1.2669752836227417,C,D,0.00426749388376867
24,4,0.1258889436721801,0.3511796593666076,D,D,0.0016095558802286343
24,5,0.119593821465969,0.1411942541599273,D,D,0.0004804611206054302
24,6,0.039007443934679,4.30611515045166,C,C,0.05562256971995032
24,7,0.385832130908966,3.2881317138671875,C,A,0.053500119845072386
24,8,0.4991133213043213,3.5325427055358887,A,A,0.014325094223022415
24,9,0.1306109577417373,0.2496686726808548,D,D,0.0015308618545531783
24,10,0.2008312344551086,3.919521570205689,C,A,0.015486669540405226
24,11,0.5783596038818359,4.634273052215576,A,A,0.01635333697001134
24,12,0.4822938442230224,2.9715051651000977,A,A,0.014077178637186643
24,13,0.3597466051578522,1.0405329465866089,C,B,0.010559590657552043
24,14,0.0160000585019588,1.7438231706619265,C,D,0.006044228871663364
