layer,head,imp,pert,cell_global,cell_within,effect
8,26,0.2026887387037277,0.056641936302185,D,D,0.12291666666666666
8,27,0.4460725784301758,0.274642139673233,D,C,0.11666666666666667
8,28,0.4946323037147522,0.2818201780319214,D,A,0.11770833333333333
8,29,0.4946866929531097,0.0557020865380764,D,B,0.12604166666666666
8,30,0.4913856387138366,0.0066307708621025,D,B,0.13229166666666667
8,31,0.1399680078029632,0.000611521594692,D,D,0.12708333333333333
8,32,0.0578358620405197,0.0223735813051462,D,D,0.12916666666666668
8,33,0.4316776394844055,0.0033898693509399,D,D,0.13020833333333334
8,34,0.4793660640716553,0.1329865157604217,D,C,0.11875
8,35,0.4898937940597534,0.0296069718897342,D,B,0.115625
8,36,0.521594762802124,0.2326498031616211,B,A,0.12395833333333334
8,37,0.3002265393733978,0.0431776233017444,D,D,0.13958333333333334
8,38,0.4851846694946289,0.0978018045425415,D,C,0.11354166666666667
8,39,0.5100606083869934,0.3131588995456695,D,A,0.11041666666666666
9,0,0.4878515601158142,0.0113953882828354,D,D,0.12708333333333333
9,1,0.5121638178825378,0.2269912958145141,B,A,0.11458333333333333
9,2,0.5049879550933838,0.3422008752822876,D,A,0.096875
9,3,0.5025033950805664,0.2141298502683639,D,A,0.1125
9,4,0.4850381910800934,0.0345930121839046,D,D,0.11458333333333333
9,5,0.4721059203147888,0.0133296996355056,D,D,0.10625
9,6,0.4917736053466797,0.0371970981359481,D,D,0.128125
9,7,0.5032850503921509,0.2581719160079956,D,A,0.12291666666666666
9,8,0.5074079036712646,0.3285500109195709,D,A,0.121875
9,9,0.5037281513214111,0.3661215603351593,D,A,0.12395833333333334
9,10,0.5048406720161438,0.3895533084869385,D,A,0.13333333333333333
9,11,0.5042351484298706,0.3451779782772064,D,A,0.13333333333333333
9,12,0.5000342130661011,0.2887707650661468,D,A,0.12083333333333333
9,13,0.516804575920105,0.5927660465240479,B,A,0.14791666666666667
9,14,0.4594857096672058,0.2018500417470932,D,C,0.134375
9,15,0.5059335827827454,0.1721307784318924,D,A,0.109375
9,16,0.4940183758735657,0.0476539731025695,D,D,0.1125
9,17,0.4927313923835754,0.169458582997322,D,D,0.11354166666666667
9,18,0.4929205179214477,0.0772461742162704,D,D,0.12291666666666666
9,19,0.497298389673233,0.2221037149429321,D,A,0.121875
9,20,0.496864914894104,0.0318416319787502,D,D,0.11041666666666666
9,21,0.5127829313278198,0.3190405070781708,B,A,0.14583333333333334
9,22,0.5067760944366455,0.2230060994625091,D,A,0.13020833333333334
9,23,0.509574830532074,0.3661055564880371,D,A,0.11770833333333333
9,24,0.4900771379470825,0.0105630997568368,D,D,0.13854166666666667
9,25,0.4783757925033569,0.365958422422409,D,C,0.11979166666666667
9,26,0.4179611802101135,0.205606073141098,D,C,0.13229166666666667
9,27,0.3973827362060547,0.0958985164761543,D,D,0.11458333333333333
9,28,0.2817812263965606,0.0244741048663854,D,D,0.121875
9,29,0.4782500565052032,0.0259326808154582,D,D,0.115625
9,30,0.505282998085022,0.0718043819069862,D,B,0.11458333333333333
9,31,0.1922674775123596,0.1178840845823288,D,D,0.11770833333333333
9,32,0.1964606493711471,0.1513436585664749,D,D,0.121875
9,33,0.4987955689430237,0.2567738592624664,D,A,0.11354166666666667
9,34,0.5294803380966187,0.116935908794403,B,B,0.128125
9,35,0.4626481533050537,0.0139164412394166,D,D,0.13125
9,36,0.5065540671348572,0.1141256242990493,D,B,0.096875
9,37,0.5082488656044006,0.523724377155304,D,A,0.14166666666666666
9,38,0.4818928837776184,0.15112966299057,D,D,0.103125
9,39,0.3934898674488067,0.0415802262723445,D,D,0.12083333333333333
10,0,0.4955537319183349,0.0315131656825542,D,D,0.11979166666666667
10,1,0.4849854707717895,0.0107625517994165,D,D,0.14375
10,2,0.5034538507461548,0.0238915588706731,D,B,0.11666666666666667
10,3,0.4459661841392517,0.0429537594318389,D,D,0.11458333333333333
10,4,0.491244375705719,0.0357155427336692,D,D,0.11145833333333334
10,5,0.4992590844631195,0.2282590419054031,D,A,0.13854166666666667
10,6,0.4963787198066711,0.1741034537553787,D,C,0.10833333333333334
10,7,0.2498647421598434,0.1464108526706695,D,C,0.14583333333333334
10,8,0.3653786480426788,0.2414034307003021,D,C,0.10625
10,9,0.4419730305671692,0.1172753050923347,D,D,0.11770833333333333
10,10,0.4888369441032409,0.2012314051389694,D,C,0.11458333333333333
10,11,0.5048182606697083,0.3729180097579956,D,A,0.11145833333333334
