layer,head,perturbation_L2
11,15,0.40454715490341187
11,16,0.38393622636795044
11,17,0.32742902636528015
11,18,0.27317994832992554
11,19,0.3337653577327728
11,20,0.5469667315483093
11,21,0.47223061323165894
11,22,0.4417553246021271
11,23,0.5749136805534363
11,24,0.7339943051338196
11,25,0.616544246673584
11,26,0.7446194291114807
11,27,0.6811745166778564
11,28,0.1345822662115097
11,29,0.10520236194133759
11,30,0.20025643706321716
11,31,0.27777162194252014
12,0,0.6187123656272888
12,1,0.2861725091934204
12,2,0.6196515560150146
12,3,0.5410088300704956
12,4,1.033888816833496
12,5,1.0435800552368164
12,6,1.2953603267669678
12,7,0.644589900970459
12,8,0.45568621158599854
12,9,0.921399712562561
12,10,0.5451213121414185
12,11,0.889457643032074
12,12,0.7813684344291687
12,13,0.458388090133667
12,14,0.47571054100990295
12,15,0.7467789649963379
12,16,0.6149054169654846
12,17,0.1396670788526535
12,18,0.13920049369335175
12,19,0.23758085072040558
12,20,0.4727739691734314
12,21,0.5433392524719238
12,22,0.5937775373458862
12,23,0.4875139594078064
12,24,0.9091230630874634
12,25,0.8962481617927551
12,26,0.6467682719230652
12,27,0.4987865686416626
12,28,1.1161333322525024
12,29,0.3108271360397339
12,30,0.4806687831878662
12,31,1.088100790977478
13,0,0.6871010065078735
13,1,0.6407158970832825
13,2,0.7323405742645264
13,3,0.9703078269958496
13,4,0.6537098288536072
13,5,0.619764506816864
13,6,0.5550487637519836
13,7,2.081226348876953
13,8,1.1054599285125732
13,9,0.8897840976715088
13,10,0.8002485036849976
13,11,0.9767270088195801
13,12,0.9532517194747925
13,13,0.9573163986206055
13,14,0.9391704797744751
13,15,1.253009557723999
13,16,1.0423580408096313
13,17,0.9550220966339111
13,18,1.4695254564285278
13,19,0.8284191489219666
13,20,1.2383660078048706
13,21,2.206202745437622
13,22,1.4557971954345703
13,23,0.9864755272865295
13,24,0.4015064239501953
13,25,0.5636327266693115
13,26,0.1485036015510559
13,27,0.14100562036037445
13,28,0.5209837555885315
13,29,0.29813387989997864
13,30,0.3002384603023529
13,31,0.4253409206867218
14,0,0.9752159714698792
14,1,0.9680739641189575
14,2,1.244914174079895
14,3,1.2416313886642456
14,4,1.5220203399658203
14,5,2.61026930809021
14,6,0.7962172031402588
14,7,0.9933937788009644
14,8,0.8294053077697754
14,9,0.3773477077484131
14,10,0.5285724401473999
14,11,0.6179512143135071
14,12,0.7695345878601074
14,13,1.0330133438110352
14,14,0.8053457736968994
14,15,0.4979211390018463
14,16,0.4249654710292816
14,17,0.2753267288208008
14,18,0.661830484867096
14,19,0.4620291590690613
14,20,1.2507307529449463
14,21,0.9928022623062134
14,22,1.6621180772781372
14,23,1.5928763151168823
14,24,1.4448891878128052
14,25,0.6193142533302307
14,26,0.45464783906936646
14,27,0.5180151462554932
14,28,1.0060570240020752
14,29,1.524451494216919
14,30,1.3048707246780396
14,31,2.1765713691711426
15,0,0.9001577496528625
15,1,0.03937719017267227
15,2,0.06414870917797089
15,3,1.0306352376937866
15,4,1.2483022212982178
15,5,0.9988955855369568
15,6,1.197687029838562
15,7,0.8874027729034424
15,8,1.7018522024154663
15,9,0.7678489089012146
15,10,1.2450642585754395
15,11,1.5766586065292358
15,12,0.5302522778511047
15,13,0.3706243634223938
15,14,0.3421814441680908
15,15,0.384697288274765
15,16,0.5484369993209839
15,17,0.12847983837127686
15,18,0.25115031003952026
15,19,0.1348332315683365
15,20,0.7731472253799438
15,21,1.4439035654067993
15,22,0.7045236229896545
15,23,1.6036752462387085
15,24,0.5565946102142334
15,25,0.44084692001342773
15,26,0.5555117726325989
15,27,0.421086847782135
15,28,0.11693917214870453
15,29,0.44963762164115906
15,30,0.18250668048858643
15,31,0.09123215079307556
16,0,0.7609198689460754
16,1,1.985640048980713
16,2,0.587365448474884
16,3,1.3647172451019287
16,4,0.39615774154663086
16,5,0.27342158555984497
16,6,0.5389276742935181
16,7,0.4595046043395996
16,8,0.6838791966438293
16,9,0.17668581008911133
16,10,0.3705594539642334
16,11,0.147739976644516
16,12,0.18862898647785187
16,13,0.17108047008514404
16,14,0.10961965471506119
16,15,0.20670577883720398
16,16,0.46364128589630127
16,17,0.5472244024276733
16,18,0.37382763624191284
16,19,1.2391036748886108
16,20,0.03354722261428833
16,21,0.35261186957359314
16,22,0.251334547996521
16,23,0.1017182245850563
16,24,0.3842219114303589
16,25,0.6339520812034607
16,26,1.1359045505523682
16,27,0.7544748187065125
16,28,0.5578747987747192
16,29,0.7389428019523621
16,30,0.9615865349769592
16,31,0.7004309892654419
17,0,0.12359251081943512
17,1,0.09643610566854477
17,2,0.32853376865386963
17,3,0.21290817856788635
17,4,0.9575943946838379
17,5,0.9444357752799988
17,6,0.7595695853233337
