layer,head,cell,rsa_max,perturbation_L2,importance_quartile
6,24,hilp,0.5628944039344788,0.11709894239902496,Q3
6,25,hilp,0.5911235809326172,0.14051824808120728,Q3
6,26,hilp,0.6151812672615051,0.10835837572813034,Q3
6,27,hilp,0.5436370372772217,0.1351936310529709,Q3
6,28,D,0.5132591724395752,0.01688784919679165,Q2
6,29,D,0.5095573663711548,0.24139738082885742,Q2
6,30,C,0.5120330452919006,0.2749129831790924,Q2
6,31,D,0.5284069180488586,0.12828300893306732,Q2
7,0,D,0.5161049365997314,0.11828054487705231,Q2
7,1,D,0.5303999185562134,0.17045365273952484,Q2
7,2,D,0.5098479986190796,0.0776934027671814,Q2
7,3,D,0.5146852731704712,0.15340334177017212,Q2
7,4,D,0.5312575101852417,0.14023463428020477,Q2
7,5,hilp,0.5390774011611938,0.14537908136844635,Q3
7,6,hilp,0.5476642847061157,0.16058020293712616,Q3
7,7,hilp,0.5633574724197388,0.14037680625915527,Q3
7,8,D,0.5170512199401855,0.18542157113552094,Q2
7,9,C,0.5044515132904053,0.4419883191585541,Q2
7,10,C,0.5188922882080078,0.39537063241004944,Q2
7,11,D,0.5176640748977661,0.22799186408519745,Q2
7,12,D,0.5317689180374146,0.17207321524620056,Q2
7,13,hilp,0.6271804571151733,0.19624927639961243,Q3
7,14,D,0.5121124982833862,0.12525227665901184,Q2
7,15,hihp,0.5419848561286926,0.3519767224788666,Q3
7,16,D,0.5250864028930664,0.11138924211263657,Q2
7,17,D,0.5038982629776001,0.20433682203292847,Q2
7,18,D,0.5063641667366028,0.16497573256492615,Q2
7,19,D,0.518509566783905,0.16745631396770477,Q2
7,20,hilp,0.5766732692718506,0.12188126891851425,Q3
7,21,hilp,0.5793225765228271,0.15964187681674957,Q3
7,22,hilp,0.6092764735221863,0.09177645295858383,Q3
7,23,hilp,0.547232449054718,0.11416903883218765,Q3
7,24,C,0.5111309289932251,0.559403657913208,Q2
7,25,D,0.3725583851337433,0.14732371270656586,Q1
7,26,hilp,0.5814675688743591,0.14559955894947052,Q3
7,27,hilp,0.5579807758331299,0.12789158523082733,Q3
7,28,C,0.5240307450294495,0.3262518346309662,Q2
7,29,D,0.5094912052154541,0.15721963346004486,Q2
7,30,D,0.5290546417236328,0.15956169366836548,Q2
7,31,D,0.5289126038551331,0.19327260553836823,Q2
8,0,hilp,0.5597606897354126,0.2340286672115326,Q3
8,1,D,0.4680750370025635,0.012883027084171772,Q2
