layer,head,importance,perturbation,cell
10,20,0.024008358226102942,0.8931637964047053,D
10,21,0.02220602596507353,0.925655421526993,D
10,22,0.02269430721507353,0.572393071015968,D
10,23,0.03622257008272059,1.7350359269801308,hihp
10,24,0.03768337474149816,1.9499347376472809,hihp
10,25,0.03277587890625,2.3069320737439045,hihp
10,26,0.019111184512867647,0.7620467904626447,D
10,27,0.023218491498161766,0.708868015995797,D
10,28,0.024561264935661766,0.7442409311530783,D
10,29,0.02176082835477941,1.0855089804048048,C
10,30,0.04498291015625,2.64244164964732,hihp
10,31,0.022134219898897058,0.5918436509502285,D
10,32,0.026162540211397058,1.1376689809429295,hihp
10,33,0.02462948069852941,0.6599151396795231,D
10,34,0.027462230009191176,1.9054720134419554,hihp
10,35,0.02378575942095588,0.5157314925454557,D
10,36,0.03271843405330882,2.082640344824861,hihp
10,37,0.02079503676470588,0.6537151499925291,D
10,38,0.023290297564338234,0.739173946025617,D
10,39,0.02395809397977941,0.563960150733371,D
11,0,0.0284423828125,1.0782844461500645,hihp
11,1,0.02881936465992647,0.642007342484944,hilp
11,2,0.03783102596507353,2.4353165001991917,hihp
11,3,0.028194651884191176,1.3723771046189701,hihp
11,4,0.02102840647977941,0.9927794548737652,D
11,5,0.02943689682904412,0.9882320286158253,hilp
11,6,0.03377398322610294,1.648633935214842,hihp
11,7,0.04370296702665441,2.0023403715561416,hihp
11,8,0.02839929917279412,1.866160315406673,hihp
11,9,0.033585492302389705,1.5766731236568268,hihp
11,10,0.03098790785845588,1.3191492430427496,hihp
11,11,0.020511402803308824,0.47063803880968513,D
11,12,0.026485667509191176,0.8671417012810707,hilp
11,13,0.04862347771139706,3.4476241574567905,hihp
11,14,0.03574146943933824,1.3592551274992086,hihp
11,15,0.0321197509765625,1.5295785951482899,hihp
11,16,0.023092830882352942,0.6909177200320888,D
11,17,0.024514590992647058,0.8103673685999477,D
11,18,0.02317540785845588,0.7467690849786296,D
11,19,0.023922190946691176,0.679071299293462,D
11,20,0.03873219209558824,2.6060409254449257,hihp
11,21,0.039870318244485295,1.6611714490196283,hihp
11,22,0.02642822265625,0.6213089833036065,hilp
11,23,0.02413760914522059,0.6605484986349064,D
11,24,0.023412367876838234,0.7938328511355555,D
11,25,0.04758228975183824,2.971829979625695,hihp
11,26,0.02247888901654412,0.5409834071007722,D
11,27,0.0630636776194853,2.3423906362012907,hihp
11,28,0.02651798023897059,1.3217133667100878,hihp
11,29,0.03332878561580882,1.3186328690499067,hihp
11,30,0.03830494600183824,1.541223204749472,hihp
11,31,0.03160903033088235,2.0645263326518677,hihp
11,32,0.02601174747242647,0.4878252088366186,hilp
11,33,0.029702579273897058,1.1001105168286491,hihp
11,34,0.02538882984834559,0.48527886104934354,hilp
11,35,0.023965274586397058,0.4115920824491802,D
11,36,0.06090231502757353,2.7705623382592903,hihp
11,37,0.02298153147977941,0.5277085015002418,D
11,38,0.03903018727022059,2.194601950180881,hihp
11,39,0.03630873736213235,2.3007183912045814,hihp
12,0,0.02059757008272059,0.6134895383216002,D
12,1,0.053850959329044115,2.360793895800324,hihp
12,2,0.060288373161764705,2.719678174923448,hihp
12,3,0.02427404067095588,0.7094273768803653,D
12,4,0.020561667049632353,0.5714225924080786,D
12,5,0.04864501953125,2.2480835855445442,hihp
12,6,0.03838393267463235,1.8087731637060642,hihp
12,7,0.025997386259191176,0.5874177424565834,hilp
12,8,0.029214298023897058,2.176643447840915,hihp
12,9,0.02647848690257353,0.5962810547036284,hilp
12,10,0.03201114430147059,1.319071031668607,hihp
12,11,0.10061825022977941,4.762537234627149,hihp
12,12,0.03153363396139706,1.3176443583386785,hihp
12,13,0.02383243336397059,0.400307685999638,D
12,14,0.05355116900275735,1.4304459513548542,hihp
12,15,0.04825008616727941,2.703183955786859,hihp
12,16,0.02690573299632353,0.5582191305344596,hilp
12,17,0.0498046875,1.9759169893667978,hihp
12,18,0.04570815142463235,2.274366098072599,hihp
12,19,0.037550982306985295,1.2314017303287983,hihp
12,20,0.024295582490808824,0.47710660012329326,D
12,21,0.029989803538602942,0.9522072835003629,hilp
12,22,0.022098316865808824,0.516560049398857,D
12,23,0.037062701056985295,1.363759083125521,hihp
12,24,0.02856714585248162,0.5990907015169368,hilp
12,25,0.03424431295955882,1.253557203008848,hihp
12,26,0.04332419002757353,1.4565467788454365,hihp
12,27,0.02614099839154412,0.3927423758980106,hilp
12,28,0.06274055032169118,2.834045261363773,hihp
12,29,0.020288803998161766,1.548825885881396,C
12,30,0.024941837086397058,0.8873895588604843,D
12,31,0.04385196461397059,2.0457339409519646,hihp
12,32,0.036481071920955885,2.001161568743341,hihp
12,33,0.033063103170955885,1.559503960149253,hihp
12,34,0.03229477826286765,1.3826986169990372,hihp
12,35,0.05315444048713235,2.893559330855222,hihp
12,36,0.021157657398897058,0.5702287975479575,D
12,37,0.022773293887867647,0.6292553736883051,D
12,38,0.027505313648897058,0.9299573197084314,hilp
12,39,0.03089455997242647,1.4926820577067488,hihp
13,0,0.061081830193014705,3.524857623283477,hihp
13,1,0.02013083065257353,0.7471618033014238,D
13,2,0.03060733570772059,1.7858185809763039,hihp
13,3,0.047442267922794115,2.2528402334188713,hihp
13,4,0.05873736213235294,3.7828245110371532,hihp
13,5,0.03037755629595588,1.7149536620606394,hihp
13,6,0.020834530101102942,0.6929589815656928,D
13,7,0.031695197610294115,1.5605768654495478,hihp
13,8,0.04365090762867647,1.74130641833386,hihp
13,9,0.02207677504595588,0.7606874343884342,D
13,10,0.03116024241727941,1.183521567241234,hihp
13,11,0.04407815372242647,1.9543803474482369,hihp
13,12,0.02268712660845588,0.7964103929698467,D
13,13,0.03693704044117647,1.3955227265901424,hihp
13,14,0.029379451976102942,0.842404813012656,hilp
13,15,0.03018367991727941,1.038357526940458,hilp
13,16,0.04226864085477941,2.0208850717719864,hihp
13,17,0.025670668658088234,1.1558749057790811,hihp
13,18,0.04912612017463235,1.8416091059060657,hihp
13,19,0.025412166819852942,0.5128568875986863,hilp
13,20,0.029006060431985295,0.9752157764399753,hilp
13,21,0.020942239200367647,0.7172347186681103,D
13,22,0.031174603630514705,1.3101419269600336,hihp
13,23,0.026162540211397058,0.6644335711265311,hilp
13,24,0.026331284466911766,0.9041993650881683,hilp
13,25,0.03246711282169118,1.1133592290913357,hihp
13,26,0.0328369140625,2.3718169769820046,hihp
13,27,0.03569479549632353,1.5958139394574307,hihp
13,28,0.03048885569852941,1.971508409608813,hihp
13,29,0.023972455193014705,0.6537359872394625,D
13,30,0.02285946116727941,0.3934825829449384,D
13,31,0.03612204159007353,2.216107885408051,hihp
